,PE,PE_err,log_del_week,log_del_week_err,Cluster_size,has_enough_stat
000000001000008771,-0.0124,0.0023,0.0002,0.0002,17,True
000000001000086507,-0.0134,0.0041,-0.0002,0.0003,8,True
000000001000052622,-0.01,0.0026,-0.0005,0.0002,17,True
000000001000064527,-0.0161,0.003,-0.0008,0.0003,13,True
000000001000032633,-0.0086,0.0027,-0.0006,0.0002,13,True
000000001000071147,-0.0158,0.005,-0.0004,0.0007,10,True
000000001000039720,-0.0136,0.0041,-0.0,0.0001,19,True
000000001000127861,-0.0117,0.0027,-0.0019,0.0003,15,True
000000001000136053,-0.0043,0.0014,-0.0007,0.0002,15,True
000000001000052422,-0.0076,0.0014,-0.0004,0.0002,15,True
000000001000064655,-0.0112,0.0024,-0.0006,0.0003,17,True
000000001000008040,-0.0114,0.0034,-0.001,0.0006,18,True
000000001000116680,-0.0151,0.0036,-0.0014,0.0008,4,True
000000001000125124,-0.0135,0.0043,-0.0001,0.0004,14,True
000000001000071146,-0.0092,0.003,-0.0005,0.0005,13,True
000000001000012761,-0.0102,0.0028,0.0001,0.0001,19,True
000000001000012462,-0.0169,0.0049,-0.0013,0.0004,17,True
000000001000050870,-0.011,0.003,-0.0003,0.0001,21,True
000000001000117170,-0.0124,0.0038,0.0,0.0003,18,True
000000001000131585,-0.0056,0.0018,-0.0006,0.0001,18,True
000000001000012754,-0.0141,0.0031,0.0001,0.0002,17,True
000000001000052625,-0.0074,0.0023,-0.0016,0.0003,16,True
000000001000037755,-0.0148,0.0039,0.0004,0.0001,16,True
000000001000136095,-0.0045,0.0014,-0.0009,0.0002,17,True
000000001000012813,-0.0136,0.003,-0.0002,0.0001,16,True
000000001000150354,-0.0089,0.0023,-0.0008,0.0003,16,True
000000001000073166,-0.0085,0.0028,0.0004,0.0001,13,True
000000001000064482,-0.0148,0.0045,-0.0011,0.0003,19,True
000000001000123774,-0.0161,0.0023,-0.0004,0.0002,18,True
000000001000086526,-0.0118,0.0031,-0.0001,0.0002,19,True
000000001000130403,-0.011,0.0029,-0.0003,0.0001,19,True
000000001000015924,-0.0134,0.0023,-0.0015,0.0004,20,True
000000001000183835,-0.016,0.005,-0.0004,0.0005,12,True
000000001000022178,-0.0082,0.0023,-0.0007,0.0005,13,True
000000001000053411,-0.0133,0.0039,0.0001,0.0006,10,True
000000001000118463,-0.0156,0.0031,0.0002,0.0008,17,True
000000001000103661,-0.0156,0.0039,-0.0029,0.0005,14,True
000000001000027410,-0.0094,0.0029,-0.0016,0.0004,14,True
000000001000150447,-0.0152,0.004,0.0003,0.0002,19,True
000000001000126303,-0.0146,0.0033,-0.0003,0.0002,15,True
000000001000134818,-0.0169,0.0027,0.0001,0.0003,13,True
000000001000127757,-0.0136,0.0028,-0.0007,0.0002,16,True
000000001000126027,-0.0124,0.0029,-0.0017,0.0006,16,True
000000001000114889,-0.016,0.0039,-0.0001,0.0002,17,True
000000001000123459,-0.0138,0.0023,-0.0006,0.0002,15,True
000000001000037756,-0.0123,0.0025,-0.0002,0.0001,15,True
000000001000007066,-0.0146,0.0048,-0.0003,0.0003,11,True
000000001000174660,-0.009,0.0027,-0.0003,0.0002,16,True
000000001000130396,-0.0109,0.0025,-0.0005,0.0001,16,True
000000001000126916,-0.0085,0.0028,-0.0011,0.0002,13,True
000000001000118130,-0.0163,0.0047,0.0001,0.0002,13,True
000000001000008758,-0.0117,0.0034,-0.001,0.0003,17,True
000000001000053373,-0.0168,0.005,-0.0028,0.0006,17,True
000000001000071027,-0.0102,0.0024,-0.0023,0.0004,15,True
000000001000008814,-0.0161,0.0048,-0.0005,0.0004,15,True
000000001000126931,-0.014,0.0041,-0.0015,0.0004,11,True
000000001000053657,-0.0137,0.003,0.0003,0.0001,11,True
000000001000123152,-0.0139,0.0039,0.0003,0.0001,13,True
000000001000008003,-0.0104,0.0031,-0.0005,0.0004,14,True
000000001000053479,-0.0117,0.0037,-0.0011,0.0002,19,True
000000001000117326,-0.0165,0.0034,-0.0021,0.0007,16,True
000000001000071058,-0.0122,0.0034,-0.0029,0.0008,10,True
000000001000027367,-0.0145,0.0037,-0.001,0.0005,15,True
000000001000008014,-0.0111,0.0029,-0.0006,0.0004,17,True
000000001000008049,-0.0154,0.0032,-0.0012,0.0007,16,True
000000001000123585,-0.0163,0.0029,-0.0004,0.0002,13,True
000000001000194074,-0.0155,0.004,-0.0036,0.0008,14,True
000000001000116632,-0.0103,0.0022,-0.0009,0.0002,17,True
000000001000123622,-0.0161,0.003,-0.0007,0.0003,18,True
000000001000008048,-0.0144,0.0027,0.0001,0.0001,17,True
000000001000183862,-0.0158,0.0034,-0.0006,0.0006,15,True
000000001000183866,-0.0154,0.0044,-0.0005,0.0003,16,True
000000001000015656,-0.0121,0.0038,-0.0037,0.0006,12,True
000000001000119210,-0.0111,0.0031,0.0003,0.0001,16,True
000000001000027348,-0.0129,0.0025,-0.0008,0.0003,18,True
000000001000031110,-0.0145,0.0033,-0.0009,0.0003,12,True
000000001000027304,-0.0121,0.0034,-0.0015,0.0003,18,True
000000001000114875,-0.0162,0.0039,-0.0022,0.0011,17,True
000000001000031109,-0.0124,0.0027,-0.0003,0.0002,13,True
000000001000086543,-0.0109,0.0021,-0.0015,0.0002,20,True
000000001000086541,-0.0096,0.002,-0.0007,0.0002,19,True
000000001000016063,-0.0144,0.0033,-0.0019,0.0007,15,True
000000001000183865,-0.0143,0.0037,-0.0007,0.0003,17,True
000000001000012835,-0.0073,0.0016,0.0001,0.0001,17,True
000000001000127855,-0.0135,0.0028,-0.0002,0.0002,14,True
000000001000127964,-0.0146,0.0028,-0.0033,0.0005,11,True
000000001000030982,-0.0167,0.0033,-0.0001,0.0002,13,True
000000001000130402,-0.013,0.0026,-0.0008,0.0001,17,True
000000001000182822,-0.015,0.0035,0.0003,0.0002,15,True
000000001000052658,-0.0111,0.0034,-0.0001,0.0001,18,True
000000001000176682,-0.0161,0.0047,-0.0005,0.0002,7,True
000000001000056964,-0.0072,0.0022,-0.0013,0.0005,8,True
000000001000007590,-0.0109,0.0027,-0.0003,0.0003,13,True
000000001000111742,-0.0136,0.0031,-0.0037,0.0006,14,True
000000001000152209,-0.0085,0.0026,0.0002,0.0003,11,True
000000001000118250,-0.0118,0.0024,-0.0004,0.0001,17,True
000000001000006475,-0.0158,0.0037,-0.001,0.0007,11,True
000000001000193121,-0.0147,0.0028,-0.0005,0.0003,15,True
000000001000015756,-0.0133,0.0027,0.0004,0.0002,18,True
000000001000193120,-0.0152,0.0034,-0.0002,0.0003,15,True
000000001000110727,-0.0104,0.0034,-0.0019,0.0004,12,True
000000001000012730,-0.0124,0.004,-0.0002,0.0003,19,True
000000001000114867,-0.0138,0.0045,-0.0021,0.0014,11,True
000000001000135312,-0.0133,0.0024,-0.0016,0.0003,16,True
000000001000050869,-0.0135,0.0034,0.0,0.0001,20,True
000000001000050886,-0.0114,0.0037,-0.0002,0.0001,20,True
000000001000062018,-0.0159,0.0051,-0.0002,0.0007,11,True
000000001000176516,-0.0168,0.0045,-0.0035,0.0003,6,True
000000001000172762,-0.0082,0.0025,-0.0016,0.0003,14,True
000000001000137103,-0.0074,0.002,-0.0016,0.0003,14,True
000000001000118982,-0.0162,0.0053,-0.0008,0.0004,10,True
000000001000051410,-0.0042,0.0013,-0.0007,0.0002,17,True
000000001000197490,-0.0111,0.003,0.0004,0.0002,17,True
000000001000030827,-0.0144,0.0037,-0.0009,0.0004,12,True
000000001000118140,-0.01,0.0031,0.0001,0.0004,16,True
000000001000118255,-0.0104,0.0028,-0.0008,0.0002,15,True
000000001000182823,-0.0131,0.0033,-0.0002,0.0001,19,True
000000001000174104,-0.0163,0.0026,-0.0038,0.0009,15,True
000000001000015595,-0.0143,0.0019,0.0002,0.0002,20,True
000000001000032632,-0.0081,0.002,-0.0004,0.0002,14,True
000000001000015642,-0.0138,0.004,0.0002,0.0002,18,True
000000001000129701,-0.0147,0.0041,-0.0033,0.0008,17,True
000000001000189233,-0.0169,0.0038,-0.0004,0.0003,16,True
000000001000075012,-0.0143,0.0033,0.0003,0.0002,13,True
000000001000008825,-0.0139,0.0029,-0.0002,0.0002,18,True
000000001000145314,-0.0079,0.0024,-0.0002,0.0001,18,True
000000001000052416,-0.0085,0.0019,-0.0008,0.0002,19,True
000000001000174110,-0.0137,0.0031,-0.0015,0.0003,14,True
000000001000035487,-0.0169,0.0044,-0.0018,0.0003,15,True
000000001000134688,-0.0149,0.0023,-0.0,0.0002,17,True
000000001000027350,-0.0093,0.0023,-0.0007,0.0002,20,True
000000001000021829,-0.0115,0.0038,-0.0009,0.0004,14,True
000000001000128464,-0.015,0.0041,-0.0028,0.0004,10,True
000000001000033614,-0.0107,0.0024,-0.0008,0.0002,16,True
000000001000075019,-0.0121,0.0039,-0.0008,0.0005,10,True
000000001000126195,-0.0135,0.0043,-0.0008,0.0003,20,True
000000001000177767,-0.0109,0.0036,-0.002,0.0007,11,True
000000001000056742,-0.0134,0.0029,-0.0,0.0002,17,True
000000001000123700,-0.0086,0.0028,0.0001,0.0003,11,True
000000001000008017,-0.0148,0.0033,0.0003,0.0003,15,True
000000001000062034,-0.0149,0.0036,-0.0022,0.0004,17,True
000000001000056782,-0.0097,0.0028,-0.0016,0.0004,10,True
000000001000034837,-0.0077,0.0015,-0.0007,0.0002,15,True
000000001000015550,-0.0086,0.0021,0.0001,0.0003,19,True
000000001000016119,-0.0118,0.0031,-0.0012,0.0005,10,True
000000001000056975,-0.0127,0.0037,-0.001,0.0005,11,True
000000001000039133,-0.0145,0.0029,-0.0,0.0002,19,True
000000001000182528,-0.0127,0.0025,-0.0023,0.0005,13,True
000000001000151257,-0.0122,0.0026,-0.0015,0.0004,13,True
000000001000016125,-0.0148,0.0024,-0.0023,0.0004,12,True
000000001000052319,-0.0093,0.0019,-0.0019,0.0003,18,True
000000001000126611,-0.0168,0.0025,-0.0007,0.0002,18,True
000000001000182529,-0.0126,0.0019,-0.0012,0.0002,19,True
000000001000076826,-0.0096,0.003,-0.0023,0.0004,17,True
000000001000056783,-0.0098,0.0029,-0.0016,0.0004,16,True
000000001000101110,-0.0166,0.0044,-0.0019,0.0005,16,True
000000001000007108,-0.0144,0.0029,0.0004,0.0001,14,True
000000001000121906,-0.0166,0.0039,-0.0004,0.0004,13,True
000000001000126850,-0.0125,0.0032,0.0,0.0002,14,True
000000001000129691,-0.0152,0.0029,-0.0037,0.0007,17,True
000000001000129712,-0.0121,0.0039,0.0005,0.0003,17,True
000000001000118238,-0.0104,0.0024,-0.0005,0.0001,20,True
000000001000021702,-0.0104,0.0027,-0.0022,0.0004,8,True
000000001000121204,-0.0168,0.0033,-0.0012,0.0004,16,True
000000001000173643,-0.0167,0.0026,0.0001,0.0002,15,True
000000001000007109,-0.0139,0.0042,-0.0013,0.0006,16,True
000000001000016118,-0.0165,0.0024,-0.0021,0.0004,13,True
000000001000150190,-0.0157,0.003,-0.002,0.0005,15,True
000000001000136050,-0.014,0.0035,-0.0017,0.0005,13,True
000000001000052290,-0.0086,0.0025,-0.0012,0.0003,15,True
000000001000151263,-0.0148,0.004,-0.0003,0.0002,15,True
000000001000006715,-0.0154,0.0037,-0.0002,0.0003,13,True
000000001000150197,-0.0127,0.0037,-0.001,0.0004,18,True
000000001000178662,-0.0031,0.001,-0.0007,0.0002,12,True
000000001000021703,-0.0133,0.0036,0.0001,0.0001,8,True
000000001000046263,-0.0153,0.0045,-0.0023,0.0008,10,True
000000001000082095,-0.0148,0.0038,-0.0017,0.0004,16,True
000000001000186228,-0.0121,0.0025,-0.0006,0.0003,17,True
000000001000037730,-0.0128,0.0029,0.0001,0.0001,16,True
000000001000186229,-0.0138,0.0029,-0.0004,0.0001,16,True
000000001000015708,-0.0157,0.0036,-0.0006,0.0002,18,True
000000001000188192,-0.0132,0.0025,0.0001,0.0002,11,True
000000001000015659,-0.0101,0.0031,-0.0004,0.0006,16,True
000000001000126037,-0.0153,0.0031,-0.001,0.0004,16,True
000000001000192590,-0.0155,0.0035,0.0003,0.0002,18,True
000000001000064652,-0.0124,0.0026,-0.0001,0.0001,16,True
000000001000046276,-0.0119,0.0038,-0.0016,0.0006,12,True
000000001000007999,-0.0136,0.0032,-0.0005,0.0005,11,True
000000001000177736,-0.0102,0.0027,-0.0005,0.0003,14,True
000000001000183927,-0.0154,0.0046,-0.0,0.0002,5,True
000000001000194257,-0.0152,0.0026,0.0003,0.0003,16,True
000000001000178639,-0.0054,0.001,-0.0008,0.0003,12,True
000000001000123855,-0.0092,0.0025,-0.002,0.0004,13,True
000000001000138394,-0.0121,0.0036,-0.0023,0.0005,13,True
000000001000178624,-0.0038,0.0009,-0.0004,0.0002,17,True
000000001000183955,-0.0139,0.0032,-0.0002,0.0002,15,True
000000001000178629,-0.0047,0.0008,-0.0006,0.0002,14,True
000000001000016120,-0.0057,0.0018,-0.0013,0.0004,17,True
000000001000051585,-0.0165,0.0028,0.0003,0.0001,18,True
000000001000056780,-0.0119,0.0033,-0.0014,0.0004,15,True
000000001000056743,-0.0135,0.0037,0.0001,0.0003,11,True
000000001000169031,-0.014,0.0036,-0.0041,0.0007,17,True
000000001000173828,-0.0117,0.0037,-0.0019,0.0007,14,True
000000001000119255,-0.0129,0.0025,0.0001,0.0002,9,True
000000001000178664,-0.0046,0.0014,-0.0004,0.0003,15,True
000000001000116644,-0.0137,0.0035,-0.0001,0.0002,19,True
000000001000123450,-0.0131,0.0028,0.0002,0.0001,17,True
000000001000178561,-0.0152,0.0028,-0.0005,0.0002,16,True
000000001000079655,-0.0164,0.0048,-0.0037,0.0006,18,True
000000001000125746,-0.0095,0.0024,-0.0001,0.0002,18,True
000000001000127409,-0.0098,0.0031,0.0002,0.0002,16,True
000000001000174090,-0.0153,0.0031,-0.0019,0.0005,17,True
000000001000152768,-0.0049,0.0015,-0.0006,0.0002,17,True
000000001000126913,-0.0124,0.0021,-0.0018,0.0004,19,True
000000001000052445,-0.0094,0.0025,-0.001,0.0003,16,True
000000001000177744,-0.0096,0.0024,-0.0015,0.0003,15,True
000000001000126204,-0.0151,0.0023,-0.0003,0.0002,19,True
000000001000052320,-0.0161,0.0035,-0.0004,0.0002,11,True
000000001000056781,-0.0082,0.0027,-0.0015,0.0004,9,True
000000001000178634,-0.009,0.0022,0.0001,0.0002,16,True
000000001000076668,-0.01,0.0031,-0.0021,0.0004,15,True
000000001000076823,-0.0138,0.0036,-0.0024,0.0004,18,True
000000001000178654,-0.005,0.0014,-0.0009,0.0003,16,True
000000001000178642,-0.016,0.0025,0.0001,0.0001,18,True
000000001000074998,-0.0161,0.0032,0.0002,0.0002,19,True
000000001000180154,-0.0125,0.0028,-0.0002,0.0002,17,True
000000001000151776,-0.0155,0.0037,-0.003,0.0004,19,True
000000001000121623,-0.0165,0.0044,-0.0029,0.0004,18,True
000000001000015720,-0.016,0.0046,-0.0016,0.0006,16,True
000000001000123412,-0.0141,0.0025,-0.0003,0.0002,16,True
000000001000159517,-0.0137,0.0031,-0.0001,0.0002,16,True
000000001000202071,-0.0076,0.0023,-0.0008,0.0003,20,True
000000001000117316,-0.0137,0.0038,-0.0003,0.0004,13,True
000000001000104223,-0.0106,0.0034,-0.0025,0.0006,15,True
000000001000092073,-0.0157,0.0034,-0.0005,0.0003,13,True
000000001000152767,-0.0125,0.0028,-0.0006,0.0003,18,True
000000001000015719,-0.0088,0.0023,-0.0016,0.0007,10,True
000000001000200148,-0.0139,0.0036,-0.0002,0.0002,15,True
000000001000200158,-0.0143,0.0043,-0.0003,0.0003,13,True
000000001000052623,-0.0114,0.0034,-0.0008,0.0005,18,True
000000001000171334,-0.0139,0.003,-0.002,0.0005,11,True
000000001000030830,-0.0107,0.0032,-0.0009,0.0003,12,True
000000001000200244,-0.0078,0.002,-0.0005,0.0003,13,True
000000001000202497,-0.0166,0.004,-0.0006,0.0005,19,True
000000001000178022,-0.0092,0.0027,-0.0007,0.0004,16,True
000000001000206731,-0.0137,0.0045,-0.0019,0.0005,15,True
000000001000204351,-0.0117,0.0033,-0.0011,0.0004,10,True
000000001000123173,-0.0126,0.0027,-0.0015,0.0004,19,True
000000001000171358,-0.0079,0.0014,-0.0007,0.0003,16,True
000000001000152766,-0.0166,0.0029,-0.0009,0.0004,18,True
000000001000205080,-0.0107,0.0022,-0.0014,0.0003,14,True
000000001000129707,-0.0135,0.0024,-0.0017,0.0006,16,True
000000001000181277,-0.0124,0.0032,-0.0006,0.0006,13,True
000000001000207072,-0.0162,0.0034,-0.0003,0.0003,14,True
000000001000181261,-0.0118,0.0029,0.0003,0.0002,15,True
000000001000206942,-0.0151,0.0043,-0.002,0.0002,14,True
000000001000205915,-0.0094,0.002,0.0001,0.0001,16,True
000000001000206943,-0.0152,0.0029,-0.0006,0.0003,12,True
000000001000206996,-0.0123,0.004,-0.0009,0.0003,15,True
000000001000151789,-0.0137,0.0043,-0.0031,0.0004,18,True
000000001000178076,-0.0095,0.0025,0.0003,0.0001,17,True
000000001000178067,-0.0099,0.0029,0.0002,0.0002,17,True
000000001000194024,-0.0136,0.0027,0.0003,0.0001,16,True
000000001000177734,-0.0098,0.0021,-0.0016,0.0004,17,True
000000001000015705,-0.0124,0.0033,0.0004,0.0002,11,True
000000001000210750,-0.0152,0.0032,-0.0007,0.0004,10,True
000000001000210751,-0.015,0.0041,-0.0001,0.0003,16,True
000000001000202489,-0.0131,0.0023,-0.0003,0.0003,17,True
000000001000209222,-0.0148,0.0029,-0.0021,0.0007,10,True
000000001000015728,-0.0113,0.0025,0.0001,0.0002,20,True
000000001000174093,-0.0131,0.0027,-0.0005,0.0003,15,True
000000001000209661,-0.0165,0.0021,0.0002,0.0003,19,True
000000001000209630,-0.0015,0.0004,-0.0,0.0,15,True
000000001000209634,-0.0139,0.0046,-0.0024,0.0006,12,True
000000001000209643,-0.0119,0.0035,-0.0017,0.0007,14,True
000000001000214070,-0.0129,0.0028,-0.0012,0.0003,8,True
000000001000213242,-0.0135,0.0037,-0.0001,0.0001,16,True
000000001000228643,-0.0108,0.0031,-0.0003,0.0002,16,True
